datapoints	percentage	call	xmin	xmax	xmean	bmin	bmax	bmean
12000	43.50	xtal-xtal	0.97	0.99	0.98	-4.02	-3.99	-4.00
12000	48.00	bio-bio	0.97	0.99	0.98	-4.02	-3.99	-4.00
12000	6.50	xtal-bio	0.97	0.99	0.98	-4.02	-3.99	-4.00
12000	2.00	bio-xtal	0.97	0.99	0.98	-4.02	-3.99	-4.00
12000	91.50	same	0.97	0.99	0.98	-4.02	-3.99	-4.00
12000	8.50	different	0.97	0.99	0.98	-4.02	-3.99	-4.00
12200	46.00	xtal-xtal	0.95	0.97	0.96	-3.99	-3.97	-3.98
12200	48.50	bio-bio	0.95	0.97	0.96	-3.99	-3.97	-3.98
12200	4.00	xtal-bio	0.95	0.97	0.96	-3.99	-3.97	-3.98
12200	1.50	bio-xtal	0.95	0.97	0.96	-3.99	-3.97	-3.98
12200	94.50	same	0.95	0.97	0.96	-3.99	-3.97	-3.98
12200	5.50	different	0.95	0.97	0.96	-3.99	-3.97	-3.98
12400	43.50	xtal-xtal	0.93	0.95	0.94	-3.97	-3.94	-3.95
12400	48.00	bio-bio	0.93	0.95	0.94	-3.97	-3.94	-3.95
12400	6.50	xtal-bio	0.93	0.95	0.94	-3.97	-3.94	-3.95
12400	2.00	bio-xtal	0.93	0.95	0.94	-3.97	-3.94	-3.95
12400	91.50	same	0.93	0.95	0.94	-3.97	-3.94	-3.95
12400	8.50	different	0.93	0.95	0.94	-3.97	-3.94	-3.95
12600	42.00	xtal-xtal	0.92	0.93	0.93	-3.94	-3.92	-3.93
12600	47.50	bio-bio	0.92	0.93	0.93	-3.94	-3.92	-3.93
12600	8.00	xtal-bio	0.92	0.93	0.93	-3.94	-3.92	-3.93
12600	2.50	bio-xtal	0.92	0.93	0.93	-3.94	-3.92	-3.93
12600	89.50	same	0.92	0.93	0.93	-3.94	-3.92	-3.93
12600	10.50	different	0.92	0.93	0.93	-3.94	-3.92	-3.93
12800	41.50	xtal-xtal	0.90	0.92	0.91	-3.92	-3.89	-3.91
12800	47.50	bio-bio	0.90	0.92	0.91	-3.92	-3.89	-3.91
12800	8.50	xtal-bio	0.90	0.92	0.91	-3.92	-3.89	-3.91
12800	2.50	bio-xtal	0.90	0.92	0.91	-3.92	-3.89	-3.91
12800	89.00	same	0.90	0.92	0.91	-3.92	-3.89	-3.91
12800	11.00	different	0.90	0.92	0.91	-3.92	-3.89	-3.91
13000	44.00	xtal-xtal	0.88	0.90	0.89	-3.89	-3.87	-3.88
13000	47.50	bio-bio	0.88	0.90	0.89	-3.89	-3.87	-3.88
13000	6.00	xtal-bio	0.88	0.90	0.89	-3.89	-3.87	-3.88
13000	2.50	bio-xtal	0.88	0.90	0.89	-3.89	-3.87	-3.88
13000	91.50	same	0.88	0.90	0.89	-3.89	-3.87	-3.88
13000	8.50	different	0.88	0.90	0.89	-3.89	-3.87	-3.88
13200	43.00	xtal-xtal	0.87	0.88	0.87	-3.87	-3.85	-3.86
13200	48.00	bio-bio	0.87	0.88	0.87	-3.87	-3.85	-3.86
13200	7.00	xtal-bio	0.87	0.88	0.87	-3.87	-3.85	-3.86
13200	2.00	bio-xtal	0.87	0.88	0.87	-3.87	-3.85	-3.86
13200	91.00	same	0.87	0.88	0.87	-3.87	-3.85	-3.86
13200	9.00	different	0.87	0.88	0.87	-3.87	-3.85	-3.86
13400	42.50	xtal-xtal	0.85	0.87	0.86	-3.84	-3.82	-3.83
13400	48.50	bio-bio	0.85	0.87	0.86	-3.84	-3.82	-3.83
13400	7.50	xtal-bio	0.85	0.87	0.86	-3.84	-3.82	-3.83
13400	1.50	bio-xtal	0.85	0.87	0.86	-3.84	-3.82	-3.83
13400	91.00	same	0.85	0.87	0.86	-3.84	-3.82	-3.83
13400	9.00	different	0.85	0.87	0.86	-3.84	-3.82	-3.83
13600	42.50	xtal-xtal	0.83	0.85	0.84	-3.82	-3.80	-3.81
13600	48.00	bio-bio	0.83	0.85	0.84	-3.82	-3.80	-3.81
13600	7.50	xtal-bio	0.83	0.85	0.84	-3.82	-3.80	-3.81
13600	2.00	bio-xtal	0.83	0.85	0.84	-3.82	-3.80	-3.81
13600	90.50	same	0.83	0.85	0.84	-3.82	-3.80	-3.81
13600	9.50	different	0.83	0.85	0.84	-3.82	-3.80	-3.81
13800	44.00	xtal-xtal	0.81	0.83	0.82	-3.80	-3.78	-3.79
13800	48.50	bio-bio	0.81	0.83	0.82	-3.80	-3.78	-3.79
13800	6.00	xtal-bio	0.81	0.83	0.82	-3.80	-3.78	-3.79
13800	1.50	bio-xtal	0.81	0.83	0.82	-3.80	-3.78	-3.79
13800	92.50	same	0.81	0.83	0.82	-3.80	-3.78	-3.79
13800	7.50	different	0.81	0.83	0.82	-3.80	-3.78	-3.79
14000	45.00	xtal-xtal	0.79	0.81	0.80	-3.78	-3.76	-3.77
14000	46.50	bio-bio	0.79	0.81	0.80	-3.78	-3.76	-3.77
14000	5.00	xtal-bio	0.79	0.81	0.80	-3.78	-3.76	-3.77
14000	3.50	bio-xtal	0.79	0.81	0.80	-3.78	-3.76	-3.77
14000	91.50	same	0.79	0.81	0.80	-3.78	-3.76	-3.77
14000	8.50	different	0.79	0.81	0.80	-3.78	-3.76	-3.77
14200	47.50	xtal-xtal	0.78	0.79	0.79	-3.76	-3.74	-3.75
14200	44.00	bio-bio	0.78	0.79	0.79	-3.76	-3.74	-3.75
14200	2.50	xtal-bio	0.78	0.79	0.79	-3.76	-3.74	-3.75
14200	6.00	bio-xtal	0.78	0.79	0.79	-3.76	-3.74	-3.75
14200	91.50	same	0.78	0.79	0.79	-3.76	-3.74	-3.75
14200	8.50	different	0.78	0.79	0.79	-3.76	-3.74	-3.75
14400	43.00	xtal-xtal	0.76	0.78	0.77	-3.74	-3.73	-3.74
14400	46.50	bio-bio	0.76	0.78	0.77	-3.74	-3.73	-3.74
14400	7.00	xtal-bio	0.76	0.78	0.77	-3.74	-3.73	-3.74
14400	3.50	bio-xtal	0.76	0.78	0.77	-3.74	-3.73	-3.74
14400	89.50	same	0.76	0.78	0.77	-3.74	-3.73	-3.74
14400	10.50	different	0.76	0.78	0.77	-3.74	-3.73	-3.74
14600	44.00	xtal-xtal	0.74	0.76	0.75	-3.73	-3.71	-3.72
14600	48.00	bio-bio	0.74	0.76	0.75	-3.73	-3.71	-3.72
14600	6.00	xtal-bio	0.74	0.76	0.75	-3.73	-3.71	-3.72
14600	2.00	bio-xtal	0.74	0.76	0.75	-3.73	-3.71	-3.72
14600	92.00	same	0.74	0.76	0.75	-3.73	-3.71	-3.72
14600	8.00	different	0.74	0.76	0.75	-3.73	-3.71	-3.72
14800	45.00	xtal-xtal	0.72	0.74	0.73	-3.71	-3.69	-3.70
14800	48.50	bio-bio	0.72	0.74	0.73	-3.71	-3.69	-3.70
14800	5.00	xtal-bio	0.72	0.74	0.73	-3.71	-3.69	-3.70
14800	1.50	bio-xtal	0.72	0.74	0.73	-3.71	-3.69	-3.70
14800	93.50	same	0.72	0.74	0.73	-3.71	-3.69	-3.70
14800	6.50	different	0.72	0.74	0.73	-3.71	-3.69	-3.70
15000	41.50	xtal-xtal	0.71	0.72	0.71	-3.69	-3.67	-3.68
15000	47.00	bio-bio	0.71	0.72	0.71	-3.69	-3.67	-3.68
15000	8.50	xtal-bio	0.71	0.72	0.71	-3.69	-3.67	-3.68
15000	3.00	bio-xtal	0.71	0.72	0.71	-3.69	-3.67	-3.68
15000	88.50	same	0.71	0.72	0.71	-3.69	-3.67	-3.68
15000	11.50	different	0.71	0.72	0.71	-3.69	-3.67	-3.68
15200	44.00	xtal-xtal	0.69	0.71	0.70	-3.67	-3.65	-3.66
15200	46.00	bio-bio	0.69	0.71	0.70	-3.67	-3.65	-3.66
15200	6.00	xtal-bio	0.69	0.71	0.70	-3.67	-3.65	-3.66
15200	4.00	bio-xtal	0.69	0.71	0.70	-3.67	-3.65	-3.66
15200	90.00	same	0.69	0.71	0.70	-3.67	-3.65	-3.66
15200	10.00	different	0.69	0.71	0.70	-3.67	-3.65	-3.66
15400	43.50	xtal-xtal	0.67	0.69	0.68	-3.65	-3.63	-3.64
15400	48.00	bio-bio	0.67	0.69	0.68	-3.65	-3.63	-3.64
15400	6.50	xtal-bio	0.67	0.69	0.68	-3.65	-3.63	-3.64
15400	2.00	bio-xtal	0.67	0.69	0.68	-3.65	-3.63	-3.64
15400	91.50	same	0.67	0.69	0.68	-3.65	-3.63	-3.64
15400	8.50	different	0.67	0.69	0.68	-3.65	-3.63	-3.64
15600	42.50	xtal-xtal	0.66	0.67	0.66	-3.63	-3.61	-3.62
15600	49.50	bio-bio	0.66	0.67	0.66	-3.63	-3.61	-3.62
15600	7.50	xtal-bio	0.66	0.67	0.66	-3.63	-3.61	-3.62
15600	0.50	bio-xtal	0.66	0.67	0.66	-3.63	-3.61	-3.62
15600	92.00	same	0.66	0.67	0.66	-3.63	-3.61	-3.62
15600	8.00	different	0.66	0.67	0.66	-3.63	-3.61	-3.62
15800	40.00	xtal-xtal	0.64	0.66	0.65	-3.61	-3.59	-3.60
15800	48.00	bio-bio	0.64	0.66	0.65	-3.61	-3.59	-3.60
15800	10.00	xtal-bio	0.64	0.66	0.65	-3.61	-3.59	-3.60
15800	2.00	bio-xtal	0.64	0.66	0.65	-3.61	-3.59	-3.60
15800	88.00	same	0.64	0.66	0.65	-3.61	-3.59	-3.60
15800	12.00	different	0.64	0.66	0.65	-3.61	-3.59	-3.60
16000	42.50	xtal-xtal	0.63	0.64	0.64	-3.59	-3.57	-3.58
16000	46.00	bio-bio	0.63	0.64	0.64	-3.59	-3.57	-3.58
16000	7.50	xtal-bio	0.63	0.64	0.64	-3.59	-3.57	-3.58
16000	4.00	bio-xtal	0.63	0.64	0.64	-3.59	-3.57	-3.58
16000	88.50	same	0.63	0.64	0.64	-3.59	-3.57	-3.58
16000	11.50	different	0.63	0.64	0.64	-3.59	-3.57	-3.58
16200	43.50	xtal-xtal	0.61	0.63	0.62	-3.57	-3.56	-3.57
16200	48.50	bio-bio	0.61	0.63	0.62	-3.57	-3.56	-3.57
16200	6.50	xtal-bio	0.61	0.63	0.62	-3.57	-3.56	-3.57
16200	1.50	bio-xtal	0.61	0.63	0.62	-3.57	-3.56	-3.57
16200	92.00	same	0.61	0.63	0.62	-3.57	-3.56	-3.57
16200	8.00	different	0.61	0.63	0.62	-3.57	-3.56	-3.57
16400	43.00	xtal-xtal	0.60	0.61	0.60	-3.56	-3.54	-3.55
16400	47.50	bio-bio	0.60	0.61	0.60	-3.56	-3.54	-3.55
16400	7.00	xtal-bio	0.60	0.61	0.60	-3.56	-3.54	-3.55
16400	2.50	bio-xtal	0.60	0.61	0.60	-3.56	-3.54	-3.55
16400	90.50	same	0.60	0.61	0.60	-3.56	-3.54	-3.55
16400	9.50	different	0.60	0.61	0.60	-3.56	-3.54	-3.55
16600	40.00	xtal-xtal	0.58	0.59	0.59	-3.54	-3.52	-3.53
16600	46.00	bio-bio	0.58	0.59	0.59	-3.54	-3.52	-3.53
16600	10.00	xtal-bio	0.58	0.59	0.59	-3.54	-3.52	-3.53
16600	4.00	bio-xtal	0.58	0.59	0.59	-3.54	-3.52	-3.53
16600	86.00	same	0.58	0.59	0.59	-3.54	-3.52	-3.53
16600	14.00	different	0.58	0.59	0.59	-3.54	-3.52	-3.53
16800	41.50	xtal-xtal	0.57	0.58	0.57	-3.52	-3.51	-3.51
16800	47.00	bio-bio	0.57	0.58	0.57	-3.52	-3.51	-3.51
16800	8.50	xtal-bio	0.57	0.58	0.57	-3.52	-3.51	-3.51
16800	3.00	bio-xtal	0.57	0.58	0.57	-3.52	-3.51	-3.51
16800	88.50	same	0.57	0.58	0.57	-3.52	-3.51	-3.51
16800	11.50	different	0.57	0.58	0.57	-3.52	-3.51	-3.51
17000	44.50	xtal-xtal	0.55	0.57	0.56	-3.51	-3.49	-3.50
17000	48.00	bio-bio	0.55	0.57	0.56	-3.51	-3.49	-3.50
17000	5.50	xtal-bio	0.55	0.57	0.56	-3.51	-3.49	-3.50
17000	2.00	bio-xtal	0.55	0.57	0.56	-3.51	-3.49	-3.50
17000	92.50	same	0.55	0.57	0.56	-3.51	-3.49	-3.50
17000	7.50	different	0.55	0.57	0.56	-3.51	-3.49	-3.50
17200	42.50	xtal-xtal	0.54	0.55	0.54	-3.49	-3.47	-3.48
17200	49.00	bio-bio	0.54	0.55	0.54	-3.49	-3.47	-3.48
17200	7.50	xtal-bio	0.54	0.55	0.54	-3.49	-3.47	-3.48
17200	1.00	bio-xtal	0.54	0.55	0.54	-3.49	-3.47	-3.48
17200	91.50	same	0.54	0.55	0.54	-3.49	-3.47	-3.48
17200	8.50	different	0.54	0.55	0.54	-3.49	-3.47	-3.48
17400	45.00	xtal-xtal	0.52	0.53	0.53	-3.47	-3.46	-3.47
17400	48.00	bio-bio	0.52	0.53	0.53	-3.47	-3.46	-3.47
17400	5.00	xtal-bio	0.52	0.53	0.53	-3.47	-3.46	-3.47
17400	2.00	bio-xtal	0.52	0.53	0.53	-3.47	-3.46	-3.47
17400	93.00	same	0.52	0.53	0.53	-3.47	-3.46	-3.47
17400	7.00	different	0.52	0.53	0.53	-3.47	-3.46	-3.47
17600	41.50	xtal-xtal	0.51	0.52	0.51	-3.46	-3.44	-3.45
17600	46.00	bio-bio	0.51	0.52	0.51	-3.46	-3.44	-3.45
17600	8.50	xtal-bio	0.51	0.52	0.51	-3.46	-3.44	-3.45
17600	4.00	bio-xtal	0.51	0.52	0.51	-3.46	-3.44	-3.45
17600	87.50	same	0.51	0.52	0.51	-3.46	-3.44	-3.45
17600	12.50	different	0.51	0.52	0.51	-3.46	-3.44	-3.45
17800	41.00	xtal-xtal	0.49	0.51	0.50	-3.44	-3.43	-3.44
17800	47.00	bio-bio	0.49	0.51	0.50	-3.44	-3.43	-3.44
17800	9.00	xtal-bio	0.49	0.51	0.50	-3.44	-3.43	-3.44
17800	3.00	bio-xtal	0.49	0.51	0.50	-3.44	-3.43	-3.44
17800	88.00	same	0.49	0.51	0.50	-3.44	-3.43	-3.44
17800	12.00	different	0.49	0.51	0.50	-3.44	-3.43	-3.44
18000	40.50	xtal-xtal	0.48	0.49	0.48	-3.43	-3.41	-3.42
18000	48.00	bio-bio	0.48	0.49	0.48	-3.43	-3.41	-3.42
18000	9.50	xtal-bio	0.48	0.49	0.48	-3.43	-3.41	-3.42
18000	2.00	bio-xtal	0.48	0.49	0.48	-3.43	-3.41	-3.42
18000	88.50	same	0.48	0.49	0.48	-3.43	-3.41	-3.42
18000	11.50	different	0.48	0.49	0.48	-3.43	-3.41	-3.42
18200	41.50	xtal-xtal	0.46	0.48	0.47	-3.41	-3.40	-3.40
18200	46.50	bio-bio	0.46	0.48	0.47	-3.41	-3.40	-3.40
18200	8.50	xtal-bio	0.46	0.48	0.47	-3.41	-3.40	-3.40
18200	3.50	bio-xtal	0.46	0.48	0.47	-3.41	-3.40	-3.40
18200	88.00	same	0.46	0.48	0.47	-3.41	-3.40	-3.40
18200	12.00	different	0.46	0.48	0.47	-3.41	-3.40	-3.40
18400	41.50	xtal-xtal	0.45	0.46	0.45	-3.40	-3.38	-3.39
18400	48.00	bio-bio	0.45	0.46	0.45	-3.40	-3.38	-3.39
18400	8.50	xtal-bio	0.45	0.46	0.45	-3.40	-3.38	-3.39
18400	2.00	bio-xtal	0.45	0.46	0.45	-3.40	-3.38	-3.39
18400	89.50	same	0.45	0.46	0.45	-3.40	-3.38	-3.39
18400	10.50	different	0.45	0.46	0.45	-3.40	-3.38	-3.39
18600	39.00	xtal-xtal	0.43	0.45	0.44	-3.38	-3.36	-3.37
18600	47.00	bio-bio	0.43	0.45	0.44	-3.38	-3.36	-3.37
18600	11.00	xtal-bio	0.43	0.45	0.44	-3.38	-3.36	-3.37
18600	3.00	bio-xtal	0.43	0.45	0.44	-3.38	-3.36	-3.37
18600	86.00	same	0.43	0.45	0.44	-3.38	-3.36	-3.37
18600	14.00	different	0.43	0.45	0.44	-3.38	-3.36	-3.37
18800	41.00	xtal-xtal	0.41	0.43	0.42	-3.36	-3.35	-3.36
18800	46.50	bio-bio	0.41	0.43	0.42	-3.36	-3.35	-3.36
18800	9.00	xtal-bio	0.41	0.43	0.42	-3.36	-3.35	-3.36
18800	3.50	bio-xtal	0.41	0.43	0.42	-3.36	-3.35	-3.36
18800	87.50	same	0.41	0.43	0.42	-3.36	-3.35	-3.36
18800	12.50	different	0.41	0.43	0.42	-3.36	-3.35	-3.36
19000	41.00	xtal-xtal	0.40	0.41	0.40	-3.35	-3.33	-3.34
19000	46.00	bio-bio	0.40	0.41	0.40	-3.35	-3.33	-3.34
19000	9.00	xtal-bio	0.40	0.41	0.40	-3.35	-3.33	-3.34
19000	4.00	bio-xtal	0.40	0.41	0.40	-3.35	-3.33	-3.34
19000	87.00	same	0.40	0.41	0.40	-3.35	-3.33	-3.34
19000	13.00	different	0.40	0.41	0.40	-3.35	-3.33	-3.34
19200	41.50	xtal-xtal	0.38	0.40	0.39	-3.33	-3.31	-3.32
19200	47.00	bio-bio	0.38	0.40	0.39	-3.33	-3.31	-3.32
19200	8.50	xtal-bio	0.38	0.40	0.39	-3.33	-3.31	-3.32
19200	3.00	bio-xtal	0.38	0.40	0.39	-3.33	-3.31	-3.32
19200	88.50	same	0.38	0.40	0.39	-3.33	-3.31	-3.32
19200	11.50	different	0.38	0.40	0.39	-3.33	-3.31	-3.32
19400	44.50	xtal-xtal	0.36	0.38	0.37	-3.31	-3.30	-3.31
19400	47.50	bio-bio	0.36	0.38	0.37	-3.31	-3.30	-3.31
19400	5.50	xtal-bio	0.36	0.38	0.37	-3.31	-3.30	-3.31
19400	2.50	bio-xtal	0.36	0.38	0.37	-3.31	-3.30	-3.31
19400	92.00	same	0.36	0.38	0.37	-3.31	-3.30	-3.31
19400	8.00	different	0.36	0.38	0.37	-3.31	-3.30	-3.31
19600	44.00	xtal-xtal	0.35	0.36	0.36	-3.30	-3.28	-3.29
19600	46.00	bio-bio	0.35	0.36	0.36	-3.30	-3.28	-3.29
19600	6.00	xtal-bio	0.35	0.36	0.36	-3.30	-3.28	-3.29
19600	4.00	bio-xtal	0.35	0.36	0.36	-3.30	-3.28	-3.29
19600	90.00	same	0.35	0.36	0.36	-3.30	-3.28	-3.29
19600	10.00	different	0.35	0.36	0.36	-3.30	-3.28	-3.29
19800	44.00	xtal-xtal	0.33	0.35	0.34	-3.28	-3.27	-3.27
19800	44.50	bio-bio	0.33	0.35	0.34	-3.28	-3.27	-3.27
19800	6.00	xtal-bio	0.33	0.35	0.34	-3.28	-3.27	-3.27
19800	5.50	bio-xtal	0.33	0.35	0.34	-3.28	-3.27	-3.27
19800	88.50	same	0.33	0.35	0.34	-3.28	-3.27	-3.27
19800	11.50	different	0.33	0.35	0.34	-3.28	-3.27	-3.27
20000	43.00	xtal-xtal	0.32	0.33	0.32	-3.27	-3.25	-3.26
20000	46.50	bio-bio	0.32	0.33	0.32	-3.27	-3.25	-3.26
20000	7.00	xtal-bio	0.32	0.33	0.32	-3.27	-3.25	-3.26
20000	3.50	bio-xtal	0.32	0.33	0.32	-3.27	-3.25	-3.26
20000	89.50	same	0.32	0.33	0.32	-3.27	-3.25	-3.26
20000	10.50	different	0.32	0.33	0.32	-3.27	-3.25	-3.26
20200	43.00	xtal-xtal	0.30	0.32	0.31	-3.25	-3.24	-3.25
20200	48.00	bio-bio	0.30	0.32	0.31	-3.25	-3.24	-3.25
20200	7.00	xtal-bio	0.30	0.32	0.31	-3.25	-3.24	-3.25
20200	2.00	bio-xtal	0.30	0.32	0.31	-3.25	-3.24	-3.25
20200	91.00	same	0.30	0.32	0.31	-3.25	-3.24	-3.25
20200	9.00	different	0.30	0.32	0.31	-3.25	-3.24	-3.25
20400	43.50	xtal-xtal	0.29	0.30	0.30	-3.24	-3.22	-3.23
20400	44.00	bio-bio	0.29	0.30	0.30	-3.24	-3.22	-3.23
20400	6.50	xtal-bio	0.29	0.30	0.30	-3.24	-3.22	-3.23
20400	6.00	bio-xtal	0.29	0.30	0.30	-3.24	-3.22	-3.23
20400	87.50	same	0.29	0.30	0.30	-3.24	-3.22	-3.23
20400	12.50	different	0.29	0.30	0.30	-3.24	-3.22	-3.23
20600	40.00	xtal-xtal	0.27	0.29	0.28	-3.22	-3.21	-3.21
20600	46.50	bio-bio	0.27	0.29	0.28	-3.22	-3.21	-3.21
20600	10.00	xtal-bio	0.27	0.29	0.28	-3.22	-3.21	-3.21
20600	3.50	bio-xtal	0.27	0.29	0.28	-3.22	-3.21	-3.21
20600	86.50	same	0.27	0.29	0.28	-3.22	-3.21	-3.21
20600	13.50	different	0.27	0.29	0.28	-3.22	-3.21	-3.21
20800	40.50	xtal-xtal	0.26	0.27	0.27	-3.21	-3.20	-3.20
20800	45.50	bio-bio	0.26	0.27	0.27	-3.21	-3.20	-3.20
20800	9.50	xtal-bio	0.26	0.27	0.27	-3.21	-3.20	-3.20
20800	4.50	bio-xtal	0.26	0.27	0.27	-3.21	-3.20	-3.20
20800	86.00	same	0.26	0.27	0.27	-3.21	-3.20	-3.20
20800	14.00	different	0.26	0.27	0.27	-3.21	-3.20	-3.20
21000	43.50	xtal-xtal	0.24	0.26	0.25	-3.20	-3.18	-3.19
21000	42.50	bio-bio	0.24	0.26	0.25	-3.20	-3.18	-3.19
21000	6.50	xtal-bio	0.24	0.26	0.25	-3.20	-3.18	-3.19
21000	7.50	bio-xtal	0.24	0.26	0.25	-3.20	-3.18	-3.19
21000	86.00	same	0.24	0.26	0.25	-3.20	-3.18	-3.19
21000	14.00	different	0.24	0.26	0.25	-3.20	-3.18	-3.19
21200	41.00	xtal-xtal	0.23	0.24	0.24	-3.18	-3.16	-3.17
21200	45.00	bio-bio	0.23	0.24	0.24	-3.18	-3.16	-3.17
21200	9.00	xtal-bio	0.23	0.24	0.24	-3.18	-3.16	-3.17
21200	5.00	bio-xtal	0.23	0.24	0.24	-3.18	-3.16	-3.17
21200	86.00	same	0.23	0.24	0.24	-3.18	-3.16	-3.17
21200	14.00	different	0.23	0.24	0.24	-3.18	-3.16	-3.17
21400	43.50	xtal-xtal	0.22	0.23	0.22	-3.16	-3.14	-3.15
21400	45.00	bio-bio	0.22	0.23	0.22	-3.16	-3.14	-3.15
21400	6.50	xtal-bio	0.22	0.23	0.22	-3.16	-3.14	-3.15
21400	5.00	bio-xtal	0.22	0.23	0.22	-3.16	-3.14	-3.15
21400	88.50	same	0.22	0.23	0.22	-3.16	-3.14	-3.15
21400	11.50	different	0.22	0.23	0.22	-3.16	-3.14	-3.15
21600	37.50	xtal-xtal	0.20	0.22	0.21	-3.14	-3.13	-3.14
21600	44.50	bio-bio	0.20	0.22	0.21	-3.14	-3.13	-3.14
21600	12.50	xtal-bio	0.20	0.22	0.21	-3.14	-3.13	-3.14
21600	5.50	bio-xtal	0.20	0.22	0.21	-3.14	-3.13	-3.14
21600	82.00	same	0.20	0.22	0.21	-3.14	-3.13	-3.14
21600	18.00	different	0.20	0.22	0.21	-3.14	-3.13	-3.14
21800	42.50	xtal-xtal	0.19	0.20	0.20	-3.13	-3.12	-3.12
21800	45.50	bio-bio	0.19	0.20	0.20	-3.13	-3.12	-3.12
21800	7.50	xtal-bio	0.19	0.20	0.20	-3.13	-3.12	-3.12
21800	4.50	bio-xtal	0.19	0.20	0.20	-3.13	-3.12	-3.12
21800	88.00	same	0.19	0.20	0.20	-3.13	-3.12	-3.12
21800	12.00	different	0.19	0.20	0.20	-3.13	-3.12	-3.12
22000	41.00	xtal-xtal	0.17	0.19	0.18	-3.12	-3.10	-3.11
22000	44.00	bio-bio	0.17	0.19	0.18	-3.12	-3.10	-3.11
22000	9.00	xtal-bio	0.17	0.19	0.18	-3.12	-3.10	-3.11
22000	6.00	bio-xtal	0.17	0.19	0.18	-3.12	-3.10	-3.11
22000	85.00	same	0.17	0.19	0.18	-3.12	-3.10	-3.11
22000	15.00	different	0.17	0.19	0.18	-3.12	-3.10	-3.11
22200	39.00	xtal-xtal	0.15	0.17	0.16	-3.10	-3.09	-3.09
22200	44.00	bio-bio	0.15	0.17	0.16	-3.10	-3.09	-3.09
22200	11.00	xtal-bio	0.15	0.17	0.16	-3.10	-3.09	-3.09
22200	6.00	bio-xtal	0.15	0.17	0.16	-3.10	-3.09	-3.09
22200	83.00	same	0.15	0.17	0.16	-3.10	-3.09	-3.09
22200	17.00	different	0.15	0.17	0.16	-3.10	-3.09	-3.09
22400	37.00	xtal-xtal	0.14	0.15	0.15	-3.09	-3.07	-3.08
22400	44.50	bio-bio	0.14	0.15	0.15	-3.09	-3.07	-3.08
22400	13.00	xtal-bio	0.14	0.15	0.15	-3.09	-3.07	-3.08
22400	5.50	bio-xtal	0.14	0.15	0.15	-3.09	-3.07	-3.08
22400	81.50	same	0.14	0.15	0.15	-3.09	-3.07	-3.08
22400	18.50	different	0.14	0.15	0.15	-3.09	-3.07	-3.08
22600	41.50	xtal-xtal	0.12	0.14	0.13	-3.07	-3.05	-3.06
22600	45.50	bio-bio	0.12	0.14	0.13	-3.07	-3.05	-3.06
22600	8.50	xtal-bio	0.12	0.14	0.13	-3.07	-3.05	-3.06
22600	4.50	bio-xtal	0.12	0.14	0.13	-3.07	-3.05	-3.06
22600	87.00	same	0.12	0.14	0.13	-3.07	-3.05	-3.06
22600	13.00	different	0.12	0.14	0.13	-3.07	-3.05	-3.06
22800	40.00	xtal-xtal	0.11	0.12	0.12	-3.05	-3.04	-3.05
22800	42.50	bio-bio	0.11	0.12	0.12	-3.05	-3.04	-3.05
22800	10.00	xtal-bio	0.11	0.12	0.12	-3.05	-3.04	-3.05
22800	7.50	bio-xtal	0.11	0.12	0.12	-3.05	-3.04	-3.05
22800	82.50	same	0.11	0.12	0.12	-3.05	-3.04	-3.05
22800	17.50	different	0.11	0.12	0.12	-3.05	-3.04	-3.05
23000	40.00	xtal-xtal	0.09	0.11	0.10	-3.04	-3.03	-3.04
23000	44.50	bio-bio	0.09	0.11	0.10	-3.04	-3.03	-3.04
23000	10.00	xtal-bio	0.09	0.11	0.10	-3.04	-3.03	-3.04
23000	5.50	bio-xtal	0.09	0.11	0.10	-3.04	-3.03	-3.04
23000	84.50	same	0.09	0.11	0.10	-3.04	-3.03	-3.04
23000	15.50	different	0.09	0.11	0.10	-3.04	-3.03	-3.04
23200	37.50	xtal-xtal	0.08	0.09	0.09	-3.03	-3.01	-3.02
23200	45.00	bio-bio	0.08	0.09	0.09	-3.03	-3.01	-3.02
23200	12.50	xtal-bio	0.08	0.09	0.09	-3.03	-3.01	-3.02
23200	5.00	bio-xtal	0.08	0.09	0.09	-3.03	-3.01	-3.02
23200	82.50	same	0.08	0.09	0.09	-3.03	-3.01	-3.02
23200	17.50	different	0.08	0.09	0.09	-3.03	-3.01	-3.02
23400	37.00	xtal-xtal	0.06	0.08	0.07	-3.01	-3.00	-3.01
23400	47.00	bio-bio	0.06	0.08	0.07	-3.01	-3.00	-3.01
23400	13.00	xtal-bio	0.06	0.08	0.07	-3.01	-3.00	-3.01
23400	3.00	bio-xtal	0.06	0.08	0.07	-3.01	-3.00	-3.01
23400	84.00	same	0.06	0.08	0.07	-3.01	-3.00	-3.01
23400	16.00	different	0.06	0.08	0.07	-3.01	-3.00	-3.01
23600	42.50	xtal-xtal	0.05	0.06	0.06	-3.00	-2.99	-2.99
23600	45.00	bio-bio	0.05	0.06	0.06	-3.00	-2.99	-2.99
23600	7.50	xtal-bio	0.05	0.06	0.06	-3.00	-2.99	-2.99
23600	5.00	bio-xtal	0.05	0.06	0.06	-3.00	-2.99	-2.99
23600	87.50	same	0.05	0.06	0.06	-3.00	-2.99	-2.99
23600	12.50	different	0.05	0.06	0.06	-3.00	-2.99	-2.99
