datapoints	percentage	call	xmin	xmax	xmean	bmin	bmax	bmean
23600	90.49	same	0.05	11.89	1.18	-18.66	-2.99	-4.62
23600	9.51	different	0.05	11.89	1.18	-18.66	-2.99	-4.62
23800	42.96	xtal-xtal	0.03	11.89	1.17	-18.66	-2.97	-4.60
23800	47.45	bio-bio	0.03	11.89	1.17	-18.66	-2.97	-4.60
23800	7.04	xtal-bio	0.03	11.89	1.17	-18.66	-2.97	-4.60
23800	2.55	bio-xtal	0.03	11.89	1.17	-18.66	-2.97	-4.60
23800	90.40	same	0.03	11.89	1.17	-18.66	-2.97	-4.60
23800	9.60	different	0.03	11.89	1.17	-18.66	-2.97	-4.60
24000	42.92	xtal-xtal	0.02	11.89	1.17	-18.66	-2.96	-4.59
24000	47.42	bio-bio	0.02	11.89	1.17	-18.66	-2.96	-4.59
24000	7.08	xtal-bio	0.02	11.89	1.17	-18.66	-2.96	-4.59
24000	2.57	bio-xtal	0.02	11.89	1.17	-18.66	-2.96	-4.59
24000	90.34	same	0.02	11.89	1.17	-18.66	-2.96	-4.59
24000	9.66	different	0.02	11.89	1.17	-18.66	-2.96	-4.59
24200	42.89	xtal-xtal	0.01	11.89	1.16	-18.66	-2.95	-4.58
24200	47.42	bio-bio	0.01	11.89	1.16	-18.66	-2.95	-4.58
24200	7.11	xtal-bio	0.01	11.89	1.16	-18.66	-2.95	-4.58
24200	2.58	bio-xtal	0.01	11.89	1.16	-18.66	-2.95	-4.58
24200	90.31	same	0.01	11.89	1.16	-18.66	-2.95	-4.58
24200	9.69	different	0.01	11.89	1.16	-18.66	-2.95	-4.58
24400	42.85	xtal-xtal	-0.01	11.89	1.15	-18.66	-2.94	-4.56
24400	47.39	bio-bio	-0.01	11.89	1.15	-18.66	-2.94	-4.56
24400	7.15	xtal-bio	-0.01	11.89	1.15	-18.66	-2.94	-4.56
24400	2.61	bio-xtal	-0.01	11.89	1.15	-18.66	-2.94	-4.56
24400	90.24	same	-0.01	11.89	1.15	-18.66	-2.94	-4.56
24400	9.76	different	-0.01	11.89	1.15	-18.66	-2.94	-4.56
24600	42.80	xtal-xtal	-0.02	11.89	1.14	-18.66	-2.92	-4.55
24600	47.36	bio-bio	-0.02	11.89	1.14	-18.66	-2.92	-4.55
24600	7.20	xtal-bio	-0.02	11.89	1.14	-18.66	-2.92	-4.55
24600	2.64	bio-xtal	-0.02	11.89	1.14	-18.66	-2.92	-4.55
24600	90.16	same	-0.02	11.89	1.14	-18.66	-2.92	-4.55
24600	9.84	different	-0.02	11.89	1.14	-18.66	-2.92	-4.55
24800	42.77	xtal-xtal	-0.03	11.89	1.13	-18.66	-2.91	-4.54
24800	47.35	bio-bio	-0.03	11.89	1.13	-18.66	-2.91	-4.54
24800	7.23	xtal-bio	-0.03	11.89	1.13	-18.66	-2.91	-4.54
24800	2.65	bio-xtal	-0.03	11.89	1.13	-18.66	-2.91	-4.54
24800	90.13	same	-0.03	11.89	1.13	-18.66	-2.91	-4.54
24800	9.87	different	-0.03	11.89	1.13	-18.66	-2.91	-4.54
25000	42.74	xtal-xtal	-0.05	11.89	1.12	-18.66	-2.90	-4.52
25000	47.34	bio-bio	-0.05	11.89	1.12	-18.66	-2.90	-4.52
25000	7.26	xtal-bio	-0.05	11.89	1.12	-18.66	-2.90	-4.52
25000	2.66	bio-xtal	-0.05	11.89	1.12	-18.66	-2.90	-4.52
25000	90.08	same	-0.05	11.89	1.12	-18.66	-2.90	-4.52
25000	9.92	different	-0.05	11.89	1.12	-18.66	-2.90	-4.52
25200	42.72	xtal-xtal	-0.06	11.89	1.11	-18.66	-2.89	-4.51
25200	47.34	bio-bio	-0.06	11.89	1.11	-18.66	-2.89	-4.51
25200	7.28	xtal-bio	-0.06	11.89	1.11	-18.66	-2.89	-4.51
25200	2.66	bio-xtal	-0.06	11.89	1.11	-18.66	-2.89	-4.51
25200	90.06	same	-0.06	11.89	1.11	-18.66	-2.89	-4.51
25200	9.94	different	-0.06	11.89	1.11	-18.66	-2.89	-4.51
25400	42.68	xtal-xtal	-0.08	11.89	1.10	-18.66	-2.88	-4.50
25400	47.31	bio-bio	-0.08	11.89	1.10	-18.66	-2.88	-4.50
25400	7.32	xtal-bio	-0.08	11.89	1.10	-18.66	-2.88	-4.50
25400	2.69	bio-xtal	-0.08	11.89	1.10	-18.66	-2.88	-4.50
25400	89.99	same	-0.08	11.89	1.10	-18.66	-2.88	-4.50
25400	10.01	different	-0.08	11.89	1.10	-18.66	-2.88	-4.50
25600	42.64	xtal-xtal	-0.09	11.89	1.09	-18.66	-2.87	-4.49
25600	47.32	bio-bio	-0.09	11.89	1.09	-18.66	-2.87	-4.49
25600	7.36	xtal-bio	-0.09	11.89	1.09	-18.66	-2.87	-4.49
25600	2.68	bio-xtal	-0.09	11.89	1.09	-18.66	-2.87	-4.49
25600	89.96	same	-0.09	11.89	1.09	-18.66	-2.87	-4.49
25600	10.04	different	-0.09	11.89	1.09	-18.66	-2.87	-4.49
25800	42.61	xtal-xtal	-0.11	11.89	1.08	-18.66	-2.85	-4.47
25800	47.31	bio-bio	-0.11	11.89	1.08	-18.66	-2.85	-4.47
25800	7.39	xtal-bio	-0.11	11.89	1.08	-18.66	-2.85	-4.47
25800	2.69	bio-xtal	-0.11	11.89	1.08	-18.66	-2.85	-4.47
25800	89.92	same	-0.11	11.89	1.08	-18.66	-2.85	-4.47
25800	10.08	different	-0.11	11.89	1.08	-18.66	-2.85	-4.47
26000	42.57	xtal-xtal	-0.12	11.89	1.07	-18.66	-2.84	-4.46
26000	47.30	bio-bio	-0.12	11.89	1.07	-18.66	-2.84	-4.46
26000	7.43	xtal-bio	-0.12	11.89	1.07	-18.66	-2.84	-4.46
26000	2.70	bio-xtal	-0.12	11.89	1.07	-18.66	-2.84	-4.46
26000	89.86	same	-0.12	11.89	1.07	-18.66	-2.84	-4.46
26000	10.14	different	-0.12	11.89	1.07	-18.66	-2.84	-4.46
26200	42.52	xtal-xtal	-0.14	11.89	1.06	-18.66	-2.83	-4.45
26200	47.29	bio-bio	-0.14	11.89	1.06	-18.66	-2.83	-4.45
26200	7.48	xtal-bio	-0.14	11.89	1.06	-18.66	-2.83	-4.45
26200	2.71	bio-xtal	-0.14	11.89	1.06	-18.66	-2.83	-4.45
26200	89.82	same	-0.14	11.89	1.06	-18.66	-2.83	-4.45
26200	10.18	different	-0.14	11.89	1.06	-18.66	-2.83	-4.45
26400	42.46	xtal-xtal	-0.16	11.89	1.05	-18.66	-2.82	-4.44
26400	47.29	bio-bio	-0.16	11.89	1.05	-18.66	-2.82	-4.44
26400	7.54	xtal-bio	-0.16	11.89	1.05	-18.66	-2.82	-4.44
26400	2.71	bio-xtal	-0.16	11.89	1.05	-18.66	-2.82	-4.44
26400	89.75	same	-0.16	11.89	1.05	-18.66	-2.82	-4.44
26400	10.25	different	-0.16	11.89	1.05	-18.66	-2.82	-4.44
26600	42.42	xtal-xtal	-0.17	11.89	1.04	-18.66	-2.80	-4.42
26600	47.29	bio-bio	-0.17	11.89	1.04	-18.66	-2.80	-4.42
26600	7.58	xtal-bio	-0.17	11.89	1.04	-18.66	-2.80	-4.42
26600	2.71	bio-xtal	-0.17	11.89	1.04	-18.66	-2.80	-4.42
26600	89.71	same	-0.17	11.89	1.04	-18.66	-2.80	-4.42
26600	10.29	different	-0.17	11.89	1.04	-18.66	-2.80	-4.42
26800	42.39	xtal-xtal	-0.19	11.89	1.04	-18.66	-2.79	-4.41
26800	47.25	bio-bio	-0.19	11.89	1.04	-18.66	-2.79	-4.41
26800	7.61	xtal-bio	-0.19	11.89	1.04	-18.66	-2.79	-4.41
26800	2.75	bio-xtal	-0.19	11.89	1.04	-18.66	-2.79	-4.41
26800	89.64	same	-0.19	11.89	1.04	-18.66	-2.79	-4.41
26800	10.36	different	-0.19	11.89	1.04	-18.66	-2.79	-4.41
27000	42.38	xtal-xtal	-0.20	11.89	1.03	-18.66	-2.78	-4.40
27000	47.23	bio-bio	-0.20	11.89	1.03	-18.66	-2.78	-4.40
27000	7.62	xtal-bio	-0.20	11.89	1.03	-18.66	-2.78	-4.40
27000	2.77	bio-xtal	-0.20	11.89	1.03	-18.66	-2.78	-4.40
27000	89.61	same	-0.20	11.89	1.03	-18.66	-2.78	-4.40
27000	10.39	different	-0.20	11.89	1.03	-18.66	-2.78	-4.40
27200	42.38	xtal-xtal	-0.22	11.89	1.02	-18.66	-2.77	-4.39
27200	47.22	bio-bio	-0.22	11.89	1.02	-18.66	-2.77	-4.39
27200	7.62	xtal-bio	-0.22	11.89	1.02	-18.66	-2.77	-4.39
27200	2.78	bio-xtal	-0.22	11.89	1.02	-18.66	-2.77	-4.39
27200	89.60	same	-0.22	11.89	1.02	-18.66	-2.77	-4.39
27200	10.40	different	-0.22	11.89	1.02	-18.66	-2.77	-4.39
27400	42.32	xtal-xtal	-0.24	11.89	1.01	-18.66	-2.76	-4.38
27400	47.19	bio-bio	-0.24	11.89	1.01	-18.66	-2.76	-4.38
27400	7.68	xtal-bio	-0.24	11.89	1.01	-18.66	-2.76	-4.38
27400	2.81	bio-xtal	-0.24	11.89	1.01	-18.66	-2.76	-4.38
27400	89.52	same	-0.24	11.89	1.01	-18.66	-2.76	-4.38
27400	10.48	different	-0.24	11.89	1.01	-18.66	-2.76	-4.38
27600	42.28	xtal-xtal	-0.26	11.89	1.00	-18.66	-2.75	-4.36
27600	47.18	bio-bio	-0.26	11.89	1.00	-18.66	-2.75	-4.36
27600	7.72	xtal-bio	-0.26	11.89	1.00	-18.66	-2.75	-4.36
27600	2.82	bio-xtal	-0.26	11.89	1.00	-18.66	-2.75	-4.36
27600	89.46	same	-0.26	11.89	1.00	-18.66	-2.75	-4.36
27600	10.54	different	-0.26	11.89	1.00	-18.66	-2.75	-4.36
27800	42.24	xtal-xtal	-0.27	11.89	0.99	-18.66	-2.74	-4.35
27800	47.16	bio-bio	-0.27	11.89	0.99	-18.66	-2.74	-4.35
27800	7.76	xtal-bio	-0.27	11.89	0.99	-18.66	-2.74	-4.35
27800	2.84	bio-xtal	-0.27	11.89	0.99	-18.66	-2.74	-4.35
27800	89.40	same	-0.27	11.89	0.99	-18.66	-2.74	-4.35
27800	10.60	different	-0.27	11.89	0.99	-18.66	-2.74	-4.35
28000	42.22	xtal-xtal	-0.29	11.89	0.98	-18.66	-2.73	-4.34
28000	47.14	bio-bio	-0.29	11.89	0.98	-18.66	-2.73	-4.34
28000	7.78	xtal-bio	-0.29	11.89	0.98	-18.66	-2.73	-4.34
28000	2.86	bio-xtal	-0.29	11.89	0.98	-18.66	-2.73	-4.34
28000	89.36	same	-0.29	11.89	0.98	-18.66	-2.73	-4.34
28000	10.64	different	-0.29	11.89	0.98	-18.66	-2.73	-4.34
28200	42.12	xtal-xtal	-0.31	11.89	0.97	-18.66	-2.72	-4.33
28200	47.14	bio-bio	-0.31	11.89	0.97	-18.66	-2.72	-4.33
28200	7.88	xtal-bio	-0.31	11.89	0.97	-18.66	-2.72	-4.33
28200	2.86	bio-xtal	-0.31	11.89	0.97	-18.66	-2.72	-4.33
28200	89.26	same	-0.31	11.89	0.97	-18.66	-2.72	-4.33
28200	10.74	different	-0.31	11.89	0.97	-18.66	-2.72	-4.33
28400	42.08	xtal-xtal	-0.33	11.89	0.96	-18.66	-2.71	-4.32
28400	47.11	bio-bio	-0.33	11.89	0.96	-18.66	-2.71	-4.32
28400	7.92	xtal-bio	-0.33	11.89	0.96	-18.66	-2.71	-4.32
28400	2.89	bio-xtal	-0.33	11.89	0.96	-18.66	-2.71	-4.32
28400	89.20	same	-0.33	11.89	0.96	-18.66	-2.71	-4.32
28400	10.80	different	-0.33	11.89	0.96	-18.66	-2.71	-4.32
28600	42.05	xtal-xtal	-0.35	11.89	0.95	-18.66	-2.70	-4.31
28600	47.09	bio-bio	-0.35	11.89	0.95	-18.66	-2.70	-4.31
28600	7.95	xtal-bio	-0.35	11.89	0.95	-18.66	-2.70	-4.31
28600	2.91	bio-xtal	-0.35	11.89	0.95	-18.66	-2.70	-4.31
28600	89.14	same	-0.35	11.89	0.95	-18.66	-2.70	-4.31
28600	10.86	different	-0.35	11.89	0.95	-18.66	-2.70	-4.31
28800	41.98	xtal-xtal	-0.37	11.89	0.94	-18.66	-2.69	-4.30
28800	47.09	bio-bio	-0.37	11.89	0.94	-18.66	-2.69	-4.30
28800	8.02	xtal-bio	-0.37	11.89	0.94	-18.66	-2.69	-4.30
28800	2.91	bio-xtal	-0.37	11.89	0.94	-18.66	-2.69	-4.30
28800	89.07	same	-0.37	11.89	0.94	-18.66	-2.69	-4.30
28800	10.93	different	-0.37	11.89	0.94	-18.66	-2.69	-4.30
29000	41.92	xtal-xtal	-0.39	11.89	0.94	-18.66	-2.68	-4.28
29000	47.06	bio-bio	-0.39	11.89	0.94	-18.66	-2.68	-4.28
29000	8.08	xtal-bio	-0.39	11.89	0.94	-18.66	-2.68	-4.28
29000	2.94	bio-xtal	-0.39	11.89	0.94	-18.66	-2.68	-4.28
29000	88.99	same	-0.39	11.89	0.94	-18.66	-2.68	-4.28
29000	11.01	different	-0.39	11.89	0.94	-18.66	-2.68	-4.28
29200	41.86	xtal-xtal	-0.41	11.89	0.93	-18.66	-2.67	-4.27
29200	47.05	bio-bio	-0.41	11.89	0.93	-18.66	-2.67	-4.27
29200	8.14	xtal-bio	-0.41	11.89	0.93	-18.66	-2.67	-4.27
29200	2.95	bio-xtal	-0.41	11.89	0.93	-18.66	-2.67	-4.27
29200	88.91	same	-0.41	11.89	0.93	-18.66	-2.67	-4.27
29200	11.09	different	-0.41	11.89	0.93	-18.66	-2.67	-4.27
29400	41.80	xtal-xtal	-0.42	11.89	0.92	-18.66	-2.66	-4.26
29400	47.05	bio-bio	-0.42	11.89	0.92	-18.66	-2.66	-4.26
29400	8.20	xtal-bio	-0.42	11.89	0.92	-18.66	-2.66	-4.26
29400	2.95	bio-xtal	-0.42	11.89	0.92	-18.66	-2.66	-4.26
29400	88.84	same	-0.42	11.89	0.92	-18.66	-2.66	-4.26
29400	11.16	different	-0.42	11.89	0.92	-18.66	-2.66	-4.26
29600	41.74	xtal-xtal	-0.44	11.89	0.91	-18.66	-2.65	-4.25
29600	47.03	bio-bio	-0.44	11.89	0.91	-18.66	-2.65	-4.25
29600	8.26	xtal-bio	-0.44	11.89	0.91	-18.66	-2.65	-4.25
29600	2.97	bio-xtal	-0.44	11.89	0.91	-18.66	-2.65	-4.25
29600	88.76	same	-0.44	11.89	0.91	-18.66	-2.65	-4.25
29600	11.24	different	-0.44	11.89	0.91	-18.66	-2.65	-4.25
29800	41.68	xtal-xtal	-0.46	11.89	0.90	-18.66	-2.64	-4.24
29800	47.02	bio-bio	-0.46	11.89	0.90	-18.66	-2.64	-4.24
29800	8.32	xtal-bio	-0.46	11.89	0.90	-18.66	-2.64	-4.24
29800	2.98	bio-xtal	-0.46	11.89	0.90	-18.66	-2.64	-4.24
29800	88.70	same	-0.46	11.89	0.90	-18.66	-2.64	-4.24
29800	11.30	different	-0.46	11.89	0.90	-18.66	-2.64	-4.24
30000	41.64	xtal-xtal	-0.48	11.89	0.89	-18.66	-2.63	-4.23
30000	47.02	bio-bio	-0.48	11.89	0.89	-18.66	-2.63	-4.23
30000	8.36	xtal-bio	-0.48	11.89	0.89	-18.66	-2.63	-4.23
30000	2.98	bio-xtal	-0.48	11.89	0.89	-18.66	-2.63	-4.23
30000	88.65	same	-0.48	11.89	0.89	-18.66	-2.63	-4.23
30000	11.35	different	-0.48	11.89	0.89	-18.66	-2.63	-4.23
30200	41.55	xtal-xtal	-0.49	11.89	0.88	-18.66	-2.62	-4.22
30200	47.00	bio-bio	-0.49	11.89	0.88	-18.66	-2.62	-4.22
30200	8.45	xtal-bio	-0.49	11.89	0.88	-18.66	-2.62	-4.22
30200	3.00	bio-xtal	-0.49	11.89	0.88	-18.66	-2.62	-4.22
30200	88.55	same	-0.49	11.89	0.88	-18.66	-2.62	-4.22
30200	11.45	different	-0.49	11.89	0.88	-18.66	-2.62	-4.22
30400	41.49	xtal-xtal	-0.51	11.89	0.87	-18.66	-2.61	-4.21
30400	46.98	bio-bio	-0.51	11.89	0.87	-18.66	-2.61	-4.21
30400	8.51	xtal-bio	-0.51	11.89	0.87	-18.66	-2.61	-4.21
30400	3.02	bio-xtal	-0.51	11.89	0.87	-18.66	-2.61	-4.21
30400	88.48	same	-0.51	11.89	0.87	-18.66	-2.61	-4.21
30400	11.52	different	-0.51	11.89	0.87	-18.66	-2.61	-4.21
30600	41.41	xtal-xtal	-0.53	11.89	0.86	-18.66	-2.60	-4.20
30600	46.97	bio-bio	-0.53	11.89	0.86	-18.66	-2.60	-4.20
30600	8.59	xtal-bio	-0.53	11.89	0.86	-18.66	-2.60	-4.20
30600	3.03	bio-xtal	-0.53	11.89	0.86	-18.66	-2.60	-4.20
30600	88.38	same	-0.53	11.89	0.86	-18.66	-2.60	-4.20
30600	11.62	different	-0.53	11.89	0.86	-18.66	-2.60	-4.20
30800	41.31	xtal-xtal	-0.55	11.89	0.85	-18.66	-2.59	-4.19
30800	46.97	bio-bio	-0.55	11.89	0.85	-18.66	-2.59	-4.19
30800	8.69	xtal-bio	-0.55	11.89	0.85	-18.66	-2.59	-4.19
30800	3.03	bio-xtal	-0.55	11.89	0.85	-18.66	-2.59	-4.19
30800	88.28	same	-0.55	11.89	0.85	-18.66	-2.59	-4.19
30800	11.72	different	-0.55	11.89	0.85	-18.66	-2.59	-4.19
31000	41.22	xtal-xtal	-0.57	11.89	0.84	-18.66	-2.58	-4.18
31000	46.95	bio-bio	-0.57	11.89	0.84	-18.66	-2.58	-4.18
31000	8.78	xtal-bio	-0.57	11.89	0.84	-18.66	-2.58	-4.18
31000	3.05	bio-xtal	-0.57	11.89	0.84	-18.66	-2.58	-4.18
31000	88.17	same	-0.57	11.89	0.84	-18.66	-2.58	-4.18
31000	11.83	different	-0.57	11.89	0.84	-18.66	-2.58	-4.18
31200	41.13	xtal-xtal	-0.60	11.89	0.83	-18.66	-2.57	-4.17
31200	46.93	bio-bio	-0.60	11.89	0.83	-18.66	-2.57	-4.17
31200	8.87	xtal-bio	-0.60	11.89	0.83	-18.66	-2.57	-4.17
31200	3.07	bio-xtal	-0.60	11.89	0.83	-18.66	-2.57	-4.17
31200	88.07	same	-0.60	11.89	0.83	-18.66	-2.57	-4.17
31200	11.93	different	-0.60	11.89	0.83	-18.66	-2.57	-4.17
31400	41.02	xtal-xtal	-0.62	11.89	0.83	-18.66	-2.56	-4.16
31400	46.92	bio-bio	-0.62	11.89	0.83	-18.66	-2.56	-4.16
31400	8.98	xtal-bio	-0.62	11.89	0.83	-18.66	-2.56	-4.16
31400	3.08	bio-xtal	-0.62	11.89	0.83	-18.66	-2.56	-4.16
31400	87.95	same	-0.62	11.89	0.83	-18.66	-2.56	-4.16
31400	12.05	different	-0.62	11.89	0.83	-18.66	-2.56	-4.16
31600	40.91	xtal-xtal	-0.64	11.89	0.82	-18.66	-2.55	-4.15
31600	46.91	bio-bio	-0.64	11.89	0.82	-18.66	-2.55	-4.15
31600	9.09	xtal-bio	-0.64	11.89	0.82	-18.66	-2.55	-4.15
31600	3.09	bio-xtal	-0.64	11.89	0.82	-18.66	-2.55	-4.15
31600	87.81	same	-0.64	11.89	0.82	-18.66	-2.55	-4.15
31600	12.19	different	-0.64	11.89	0.82	-18.66	-2.55	-4.15
31800	40.81	xtal-xtal	-0.66	11.89	0.81	-18.66	-2.54	-4.14
31800	46.88	bio-bio	-0.66	11.89	0.81	-18.66	-2.54	-4.14
31800	9.19	xtal-bio	-0.66	11.89	0.81	-18.66	-2.54	-4.14
31800	3.12	bio-xtal	-0.66	11.89	0.81	-18.66	-2.54	-4.14
31800	87.69	same	-0.66	11.89	0.81	-18.66	-2.54	-4.14
31800	12.31	different	-0.66	11.89	0.81	-18.66	-2.54	-4.14
32000	40.74	xtal-xtal	-0.68	11.89	0.80	-18.66	-2.53	-4.13
32000	46.86	bio-bio	-0.68	11.89	0.80	-18.66	-2.53	-4.13
32000	9.26	xtal-bio	-0.68	11.89	0.80	-18.66	-2.53	-4.13
32000	3.14	bio-xtal	-0.68	11.89	0.80	-18.66	-2.53	-4.13
32000	87.59	same	-0.68	11.89	0.80	-18.66	-2.53	-4.13
32000	12.41	different	-0.68	11.89	0.80	-18.66	-2.53	-4.13
32200	40.62	xtal-xtal	-0.70	11.89	0.79	-18.66	-2.53	-4.12
32200	46.84	bio-bio	-0.70	11.89	0.79	-18.66	-2.53	-4.12
32200	9.38	xtal-bio	-0.70	11.89	0.79	-18.66	-2.53	-4.12
32200	3.16	bio-xtal	-0.70	11.89	0.79	-18.66	-2.53	-4.12
32200	87.47	same	-0.70	11.89	0.79	-18.66	-2.53	-4.12
32200	12.53	different	-0.70	11.89	0.79	-18.66	-2.53	-4.12
32400	40.51	xtal-xtal	-0.72	11.89	0.78	-18.66	-2.51	-4.11
32400	46.84	bio-bio	-0.72	11.89	0.78	-18.66	-2.51	-4.11
32400	9.49	xtal-bio	-0.72	11.89	0.78	-18.66	-2.51	-4.11
32400	3.16	bio-xtal	-0.72	11.89	0.78	-18.66	-2.51	-4.11
32400	87.35	same	-0.72	11.89	0.78	-18.66	-2.51	-4.11
32400	12.65	different	-0.72	11.89	0.78	-18.66	-2.51	-4.11
32600	40.39	xtal-xtal	-0.75	11.89	0.77	-18.66	-2.50	-4.10
32600	46.83	bio-bio	-0.75	11.89	0.77	-18.66	-2.50	-4.10
32600	9.61	xtal-bio	-0.75	11.89	0.77	-18.66	-2.50	-4.10
32600	3.17	bio-xtal	-0.75	11.89	0.77	-18.66	-2.50	-4.10
32600	87.21	same	-0.75	11.89	0.77	-18.66	-2.50	-4.10
32600	12.79	different	-0.75	11.89	0.77	-18.66	-2.50	-4.10
32800	40.31	xtal-xtal	-0.77	11.89	0.76	-18.66	-2.49	-4.09
32800	46.80	bio-bio	-0.77	11.89	0.76	-18.66	-2.49	-4.09
32800	9.69	xtal-bio	-0.77	11.89	0.76	-18.66	-2.49	-4.09
32800	3.20	bio-xtal	-0.77	11.89	0.76	-18.66	-2.49	-4.09
32800	87.11	same	-0.77	11.89	0.76	-18.66	-2.49	-4.09
32800	12.89	different	-0.77	11.89	0.76	-18.66	-2.49	-4.09
33000	40.20	xtal-xtal	-0.80	11.89	0.75	-18.66	-2.48	-4.08
33000	46.78	bio-bio	-0.80	11.89	0.75	-18.66	-2.48	-4.08
33000	9.80	xtal-bio	-0.80	11.89	0.75	-18.66	-2.48	-4.08
33000	3.22	bio-xtal	-0.80	11.89	0.75	-18.66	-2.48	-4.08
33000	86.99	same	-0.80	11.89	0.75	-18.66	-2.48	-4.08
33000	13.01	different	-0.80	11.89	0.75	-18.66	-2.48	-4.08
33200	40.11	xtal-xtal	-0.83	11.89	0.74	-18.66	-2.47	-4.07
33200	46.77	bio-bio	-0.83	11.89	0.74	-18.66	-2.47	-4.07
33200	9.89	xtal-bio	-0.83	11.89	0.74	-18.66	-2.47	-4.07
33200	3.23	bio-xtal	-0.83	11.89	0.74	-18.66	-2.47	-4.07
33200	86.89	same	-0.83	11.89	0.74	-18.66	-2.47	-4.07
33200	13.11	different	-0.83	11.89	0.74	-18.66	-2.47	-4.07
33400	40.02	xtal-xtal	-0.85	11.89	0.73	-18.66	-2.46	-4.06
33400	46.74	bio-bio	-0.85	11.89	0.73	-18.66	-2.46	-4.06
33400	9.98	xtal-bio	-0.85	11.89	0.73	-18.66	-2.46	-4.06
33400	3.26	bio-xtal	-0.85	11.89	0.73	-18.66	-2.46	-4.06
33400	86.77	same	-0.85	11.89	0.73	-18.66	-2.46	-4.06
33400	13.23	different	-0.85	11.89	0.73	-18.66	-2.46	-4.06
33600	39.90	xtal-xtal	-0.88	11.89	0.72	-18.66	-2.45	-4.05
33600	46.72	bio-bio	-0.88	11.89	0.72	-18.66	-2.45	-4.05
33600	10.10	xtal-bio	-0.88	11.89	0.72	-18.66	-2.45	-4.05
33600	3.28	bio-xtal	-0.88	11.89	0.72	-18.66	-2.45	-4.05
33600	86.62	same	-0.88	11.89	0.72	-18.66	-2.45	-4.05
33600	13.38	different	-0.88	11.89	0.72	-18.66	-2.45	-4.05
33800	39.80	xtal-xtal	-0.91	11.89	0.71	-18.66	-2.44	-4.04
33800	46.70	bio-bio	-0.91	11.89	0.71	-18.66	-2.44	-4.04
33800	10.20	xtal-bio	-0.91	11.89	0.71	-18.66	-2.44	-4.04
33800	3.30	bio-xtal	-0.91	11.89	0.71	-18.66	-2.44	-4.04
33800	86.49	same	-0.91	11.89	0.71	-18.66	-2.44	-4.04
33800	13.51	different	-0.91	11.89	0.71	-18.66	-2.44	-4.04
34000	39.68	xtal-xtal	-0.93	11.89	0.70	-18.66	-2.44	-4.03
34000	46.66	bio-bio	-0.93	11.89	0.70	-18.66	-2.44	-4.03
34000	10.32	xtal-bio	-0.93	11.89	0.70	-18.66	-2.44	-4.03
34000	3.34	bio-xtal	-0.93	11.89	0.70	-18.66	-2.44	-4.03
34000	86.34	same	-0.93	11.89	0.70	-18.66	-2.44	-4.03
34000	13.66	different	-0.93	11.89	0.70	-18.66	-2.44	-4.03
34200	39.59	xtal-xtal	-0.96	11.89	0.69	-18.66	-2.43	-4.02
34200	46.65	bio-bio	-0.96	11.89	0.69	-18.66	-2.43	-4.02
34200	10.41	xtal-bio	-0.96	11.89	0.69	-18.66	-2.43	-4.02
34200	3.35	bio-xtal	-0.96	11.89	0.69	-18.66	-2.43	-4.02
34200	86.24	same	-0.96	11.89	0.69	-18.66	-2.43	-4.02
34200	13.76	different	-0.96	11.89	0.69	-18.66	-2.43	-4.02
34400	39.49	xtal-xtal	-0.99	11.89	0.68	-18.66	-2.42	-4.01
34400	46.63	bio-bio	-0.99	11.89	0.68	-18.66	-2.42	-4.01
34400	10.51	xtal-bio	-0.99	11.89	0.68	-18.66	-2.42	-4.01
34400	3.37	bio-xtal	-0.99	11.89	0.68	-18.66	-2.42	-4.01
34400	86.12	same	-0.99	11.89	0.68	-18.66	-2.42	-4.01
34400	13.88	different	-0.99	11.89	0.68	-18.66	-2.42	-4.01
34600	39.29	xtal-xtal	-1.01	11.89	0.67	-18.66	-2.41	-4.00
34600	46.74	bio-bio	-1.01	11.89	0.67	-18.66	-2.41	-4.00
34600	10.51	xtal-bio	-1.01	11.89	0.67	-18.66	-2.41	-4.00
34600	3.45	bio-xtal	-1.01	11.89	0.67	-18.66	-2.41	-4.00
34600	86.03	same	-1.01	11.89	0.67	-18.66	-2.41	-4.00
34600	13.97	different	-1.01	11.89	0.67	-18.66	-2.41	-4.00
34800	39.07	xtal-xtal	-1.02	11.89	0.66	-18.66	-2.40	-3.99
34800	46.87	bio-bio	-1.02	11.89	0.66	-18.66	-2.40	-3.99
34800	10.45	xtal-bio	-1.02	11.89	0.66	-18.66	-2.40	-3.99
34800	3.61	bio-xtal	-1.02	11.89	0.66	-18.66	-2.40	-3.99
34800	85.94	same	-1.02	11.89	0.66	-18.66	-2.40	-3.99
34800	14.06	different	-1.02	11.89	0.66	-18.66	-2.40	-3.99
35000	38.85	xtal-xtal	-1.04	11.89	0.66	-18.66	-2.39	-3.98
35000	47.02	bio-bio	-1.04	11.89	0.66	-18.66	-2.39	-3.98
35000	10.39	xtal-bio	-1.04	11.89	0.66	-18.66	-2.39	-3.98
35000	3.74	bio-xtal	-1.04	11.89	0.66	-18.66	-2.39	-3.98
35000	85.86	same	-1.04	11.89	0.66	-18.66	-2.39	-3.98
35000	14.14	different	-1.04	11.89	0.66	-18.66	-2.39	-3.98
35200	38.62	xtal-xtal	-1.05	11.89	0.65	-18.66	-2.38	-3.97
35200	47.13	bio-bio	-1.05	11.89	0.65	-18.66	-2.38	-3.97
